2021-03-05,Average Tone,0.1889,,
2021-03-06,Average Tone,-0.8062,,
2021-03-07,Average Tone,0.4982,,
2021-03-08,Average Tone,-1.467,,
2021-03-09,Average Tone,0,,
2021-03-10,Average Tone,0.1603,,
2021-04-01,Average Tone,-1.126,,
2021-04-02,Average Tone,-0.691,,
2021-04-03,Average Tone,-0.0926,,
2021-04-04,Average Tone,-3.8282,,
2021-04-05,Average Tone,-1.5611,,
2021-04-06,Average Tone,-0.6297,,
2021-04-07,Average Tone,-2.9349,,
2021-04-08,Average Tone,-1.9918,,
2021-04-09,Average Tone,-0.7914,,
2021-04-10,Average Tone,-3.6907,,
2021-05-01,Average Tone,-1.1575,,
2021-05-02,Average Tone,-9.3023,,
2021-05-03,Average Tone,-0.218,,
2021-05-04,Average Tone,-1.0032,,
2021-05-05,Average Tone,-1.1695,,
2021-05-06,Average Tone,-2.5849,,
2021-05-07,Average Tone,-1.723,,
2021-05-08,Average Tone,0,,
2021-05-09,Average Tone,-2.3793,,
2021-05-10,Average Tone,-1.7322,,
2021-06-01,Average Tone,-3.2959,,
2021-06-02,Average Tone,-2.0629,,
2021-06-03,Average Tone,-1.8295,,
2021-06-04,Average Tone,-2.723,,
2021-06-05,Average Tone,-3.4216,,
2021-06-06,Average Tone,-1.3581,,
2021-06-07,Average Tone,-2.3317,,
2021-06-08,Average Tone,-0.6913,,
2021-06-09,Average Tone,-1.8749,,
2021-06-10,Average Tone,-1.5484,,
2021-07-01,Average Tone,-2.2892,,
2021-07-02,Average Tone,-0.4345,,
2021-07-03,Average Tone,-3.8706,,
2021-07-04,Average Tone,-1.515,,
2021-07-05,Average Tone,-1.2138,,
2021-07-06,Average Tone,-2.5049,,
2021-07-07,Average Tone,-3.2536,,
2021-07-08,Average Tone,-5.9233,,
2021-07-09,Average Tone,-1.7531,,
2021-07-10,Average Tone,-2.3985,,
2021-08-01,Average Tone,-2.6318,,
2021-08-02,Average Tone,-1.9559,,
2021-08-03,Average Tone,0.2271,,
2021-08-04,Average Tone,-4.5715,,
2021-08-05,Average Tone,-1.7072,,
2021-08-06,Average Tone,-2.6074,,
2021-08-07,Average Tone,0,,
2021-08-08,Average Tone,-1.339,,
2021-08-09,Average Tone,-2.4921,,
2021-08-10,Average Tone,0,,
2021-09-01,Average Tone,-1.2501,,
2021-09-02,Average Tone,-2.1073,,
2021-09-03,Average Tone,-0.4254,,
2021-09-04,Average Tone,-0.9074,,
2021-09-05,Average Tone,0.0717,,
2021-09-06,Average Tone,-2.7472,,
2021-09-07,Average Tone,-1.0905,,
2021-09-08,Average Tone,-1.2636,,
2021-09-09,Average Tone,-1.597,,
2021-09-10,Average Tone,0.4376,,
2021-10-01,Average Tone,-0.6281,,
2021-10-02,Average Tone,-1.4241,,
2021-10-03,Average Tone,-0.6752,,
2021-10-04,Average Tone,-2.4437,,
2021-10-05,Average Tone,-1.9027,,
2021-10-06,Average Tone,-0.3501,,
2021-10-07,Average Tone,-0.7446,,
2021-10-08,Average Tone,0.0531,,
2021-10-09,Average Tone,-1.0964,,
2021-10-10,Average Tone,0,,
2021-11-01,Average Tone,-0.3788,,
2021-11-02,Average Tone,-1.1949,,
2021-11-03,Average Tone,-0.7059,,
2021-11-04,Average Tone,-1.0943,,
2021-11-05,Average Tone,-0.6754,,
2021-11-06,Average Tone,-1.378,,
2021-11-07,Average Tone,-2.0794,,
2021-11-08,Average Tone,-1.7702,,
2021-11-09,Average Tone,-2.3215,,
2021-11-10,Average Tone,-1.3179,,
2021-12-01,Average Tone,-0.6565,,
2021-12-02,Average Tone,-1.6059,,
2021-12-03,Average Tone,-1.8267,,
2021-12-04,Average Tone,1.8404,,
2021-12-05,Average Tone,0.2566,,
2021-12-06,Average Tone,-0.7605,,
2021-12-07,Average Tone,-0.6649,,
2021-12-08,Average Tone,-0.484,,
2021-12-09,Average Tone,-0.2184,,
2021-12-10,Average Tone,-2.0748,,
2022-01-01,Average Tone,0,,
2022-01-02,Average Tone,0.3552,,
2022-01-03,Average Tone,-4.1975,,
2022-01-04,Average Tone,-1.1347,,
2022-01-05,Average Tone,-1.4128,,
2022-01-06,Average Tone,-1.2202,,
2022-01-07,Average Tone,-1.006,,
2022-01-08,Average Tone,-0.3995,,
2022-01-09,Average Tone,-8.6957,,
2022-01-10,Average Tone,0,,
2022-02-01,Average Tone,-0.7566,,
2022-02-02,Average Tone,0.087,,
2022-02-03,Average Tone,-1.0412,,
2022-02-04,Average Tone,-2.5951,,
2022-02-05,Average Tone,-2.5057,,
2022-02-06,Average Tone,-2.3957,,
2022-02-07,Average Tone,-0.8273,,
2022-02-08,Average Tone,-1.385,,
2022-02-09,Average Tone,-5.0564,,
2022-02-10,Average Tone,-1.1174,,
2022-03-01,Average Tone,-0.3309,,
2022-03-02,Average Tone,-2.8757,,
2022-03-03,Average Tone,-1.0942,,
2022-03-04,Average Tone,-1.5871,,
2022-03-05,Average Tone,-2.686,,
2022-03-06,Average Tone,-2.6307,,
2022-03-07,Average Tone,-2.1752,,
2022-03-08,Average Tone,-0.6836,,
2022-03-09,Average Tone,-0.8384,,
2022-03-10,Average Tone,1.6331,,
2022-04-01,Average Tone,-1.9393,,
2022-04-02,Average Tone,-1.2455,,
2022-04-03,Average Tone,-0.5899,,
2022-04-04,Average Tone,-2.9851,,
2022-04-05,Average Tone,-1.7632,,
2022-04-06,Average Tone,-0.2404,,
2022-04-07,Average Tone,-1.7601,,
2022-04-08,Average Tone,-0.1062,,
2022-04-09,Average Tone,-2.2885,,
2022-04-10,Average Tone,-4.4386,,
