2021-01-09,Average Tone,-0.477,,
2021-01-10,Average Tone,-1.0037,,
2021-02-01,Average Tone,-0.8085,,
2021-02-02,Average Tone,-0.9774,,
2021-02-03,Average Tone,-0.8099,,
2021-02-04,Average Tone,-0.5818,,
2021-02-05,Average Tone,-0.5589,,
2021-02-06,Average Tone,-0.9369,,
2021-02-07,Average Tone,-0.5271,,
2021-02-08,Average Tone,-0.8022,,
2021-02-09,Average Tone,-0.7137,,
2021-02-10,Average Tone,-0.254,,
2021-03-01,Average Tone,-0.3514,,
2021-03-02,Average Tone,-0.4339,,
2021-03-03,Average Tone,-0.364,,
2021-03-04,Average Tone,-0.382,,
2021-03-05,Average Tone,-0.3025,,
2021-03-06,Average Tone,-0.2619,,
2021-03-07,Average Tone,-0.5779,,
2021-03-08,Average Tone,-0.4024,,
2021-03-09,Average Tone,-0.4926,,
2021-03-10,Average Tone,-0.5859,,
2021-04-01,Average Tone,-1.3792,,
2021-04-02,Average Tone,-1.3105,,
2021-04-03,Average Tone,-1.0721,,
2021-04-04,Average Tone,-1.0287,,
2021-04-05,Average Tone,-0.9981,,
2021-04-06,Average Tone,-1.206,,
2021-04-07,Average Tone,-1.0435,,
2021-04-08,Average Tone,-0.8316,,
2021-04-09,Average Tone,-0.7185,,
2021-04-10,Average Tone,-0.8744,,
2021-05-01,Average Tone,-0.5102,,
2021-05-02,Average Tone,-1.179,,
2021-05-03,Average Tone,-0.8825,,
2021-05-04,Average Tone,-0.6433,,
2021-05-05,Average Tone,-0.3637,,
2021-05-06,Average Tone,-0.7559,,
2021-05-07,Average Tone,-0.5504,,
2021-05-08,Average Tone,-0.4337,,
2021-05-09,Average Tone,-1.0939,,
2021-05-10,Average Tone,-0.7399,,
2021-06-01,Average Tone,-0.9187,,
2021-06-02,Average Tone,-0.7565,,
2021-06-03,Average Tone,-0.6637,,
2021-06-04,Average Tone,-0.8206,,
2021-06-05,Average Tone,-0.018,,
2021-06-06,Average Tone,-0.833,,
2021-06-07,Average Tone,-0.4928,,
2021-06-08,Average Tone,-0.883,,
2021-06-09,Average Tone,-0.5451,,
2021-06-10,Average Tone,-0.5831,,
2021-07-01,Average Tone,-0.8565,,
2021-07-02,Average Tone,-0.3187,,
2021-07-03,Average Tone,-0.8866,,
2021-07-04,Average Tone,-0.6445,,
2021-07-05,Average Tone,-0.7543,,
2021-07-06,Average Tone,-0.8551,,
2021-07-07,Average Tone,-0.7437,,
2021-07-08,Average Tone,-0.6707,,
2021-07-09,Average Tone,-0.7257,,
2021-07-10,Average Tone,-0.3782,,
2021-08-01,Average Tone,-1.4138,,
2021-08-02,Average Tone,-1.3177,,
2021-08-03,Average Tone,-1.2075,,
2021-08-04,Average Tone,-0.8797,,
2021-08-05,Average Tone,-1.1169,,
2021-08-06,Average Tone,-0.8846,,
